"corpus","word_length","n_words","ngram","trigram","method","pos1","pos2","pos3","pos4","pos5","pos6","pos7","pos8"
"subtlex_uk",3,5268,"trigram","FPC","token",1.99999999999998,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FPD","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FPE","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FPF","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FPG","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FPH","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FPI","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FPJ","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FPK","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FPL","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FPM","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FPN","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FPO","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FPP","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FPQ","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FPR","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FPS","token",1.99999999999998,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FPT","token",1.99999999999998,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FPU","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FPV","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FPW","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FPX","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FPY","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FPZ","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FQA","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FQB","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FQC","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FQD","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FQE","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FQF","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FQG","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FQH","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FQI","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FQJ","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FQK","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FQL","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FQM","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FQN","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FQO","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FQP","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FQQ","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FQR","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FQS","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FQT","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FQU","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FQV","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FQW","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FQX","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FQY","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FQZ","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FRA","token",52,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FRB","token",2.99999999999998,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FRC","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FRD","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FRE","token",2.99999999999998,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FRF","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FRG","token",6.99999999999993,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FRH","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FRI","token",38.9999999999998,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FRJ","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FRK","token",4.00000000000001,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FRL","token",2.99999999999998,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FRM","token",2.99999999999998,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FRN","token",4.00000000000001,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FRO","token",322.999999999998,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FRP","token",2.99999999999998,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FRQ","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FRR","token",6.00000000000005,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FRS","token",15.0000000000002,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FRT","token",4.99999999999995,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FRU","token",12.0000000000001,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FRV","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FRW","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FRX","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FRY","token",3097.00000000002,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FRZ","token",1.99999999999998,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FSA","token",443.999999999998,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FSB","token",40.9999999999999,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FSC","token",1.99999999999998,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FSD","token",2.99999999999998,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FSE","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FSF","token",15.0000000000002,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FSG","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FSH","token",11.0000000000001,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FSI","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FSJ","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FSK","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FSL","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FSM","token",1.99999999999998,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FSN","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FSO","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FSP","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FSQ","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FSR","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FSS","token",8.0000000000001,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FST","token",6.99999999999993,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FSU","token",4.99999999999995,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FSV","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FSW","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FSX","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FSY","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FSZ","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FTA","token",1.99999999999998,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FTB","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FTC","token",4.99999999999995,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FTD","token",2.99999999999998,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FTE","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FTF","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FTG","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FTH","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FTI","token",2.99999999999998,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FTJ","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FTK","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FTL","token",2.99999999999998,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FTM","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FTN","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FTO","token",1.99999999999998,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FTP","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FTQ","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FTR","token",1.99999999999998,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FTS","token",1.99999999999998,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FTT","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FTU","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FTV","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FTW","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FTX","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FTY","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FTZ","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FUA","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FUB","token",2.99999999999998,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FUC","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FUD","token",8.0000000000001,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FUE","token",8.0000000000001,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FUF","token",4.00000000000001,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FUG","token",18,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FUH","token",17.0000000000001,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FUI","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FUJ","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FUK","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FUL","token",54.9999999999999,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FUM","token",78.9999999999993,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FUN","token",41055.0000000005,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FUO","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FUP","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FUQ","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FUR","token",2179.99999999999,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FUS","token",1.99999999999998,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FUT","token",12.0000000000001,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FUU","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FUV","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FUW","token",2.99999999999998,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FUX","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FUY","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FUZ","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FVA","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FVB","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FVC","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FVD","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FVE","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FVF","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FVG","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FVH","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FVI","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FVJ","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FVK","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FVL","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FVM","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FVN","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FVO","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FVP","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FVQ","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FVR","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FVS","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FVT","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FVU","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FVV","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FVW","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FVX","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FVY","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FVZ","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FWA","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FWB","token",1.99999999999998,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FWC","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FWD","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FWE","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FWF","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FWG","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FWH","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FWI","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FWJ","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FWK","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FWL","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FWM","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FWN","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FWO","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FWP","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FWQ","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FWR","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FWS","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FWT","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FWU","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FWV","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FWW","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FWX","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FWY","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FWZ","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FXA","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FXB","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FXC","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FXD","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FXE","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FXF","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FXG","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FXH","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FXI","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FXJ","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FXK","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FXL","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FXM","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FXN","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FXO","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FXP","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FXQ","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FXR","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FXS","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FXT","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FXU","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FXV","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FXW","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FXX","token",4.99999999999995,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FXY","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FXZ","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FYA","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FYB","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FYC","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FYD","token",4.00000000000001,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FYE","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FYF","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FYG","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FYH","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FYI","token",27,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FYJ","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FYK","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FYL","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FYM","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FYN","token",1.99999999999998,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FYO","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FYP","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FYQ","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FYR","token",10.0000000000001,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FYS","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FYT","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FYU","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FYV","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FYW","token",2.99999999999998,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FYX","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FYY","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FYZ","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FZA","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FZB","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FZC","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FZD","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FZE","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FZF","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FZG","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FZH","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FZI","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FZJ","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FZK","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FZL","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FZM","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FZN","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FZO","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FZP","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FZQ","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FZR","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FZS","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FZT","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FZU","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FZV","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FZW","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FZX","token",0,NA,NA,NA,NA,NA,NA,NA
"subtlex_uk",3,5268,"trigram","FZY","token",0,NA,NA,NA,NA,NA,NA,NA
