"corpus","word_length","n_words","ngram","bigram","method","freq"
"subtlex_uk",3,5268,"bigram","AA","type",34
"subtlex_uk",3,5268,"bigram","AB","type",38
"subtlex_uk",3,5268,"bigram","AC","type",33
"subtlex_uk",3,5268,"bigram","AD","type",40
"subtlex_uk",3,5268,"bigram","AE","type",32
"subtlex_uk",3,5268,"bigram","AF","type",26
"subtlex_uk",3,5268,"bigram","AG","type",34
"subtlex_uk",3,5268,"bigram","AH","type",32
"subtlex_uk",3,5268,"bigram","AI","type",37
"subtlex_uk",3,5268,"bigram","AJ","type",15
"subtlex_uk",3,5268,"bigram","AK","type",27
"subtlex_uk",3,5268,"bigram","AL","type",44
"subtlex_uk",3,5268,"bigram","AM","type",40
"subtlex_uk",3,5268,"bigram","AN","type",43
"subtlex_uk",3,5268,"bigram","AO","type",29
"subtlex_uk",3,5268,"bigram","AP","type",36
"subtlex_uk",3,5268,"bigram","AQ","type",3
"subtlex_uk",3,5268,"bigram","AR","type",46
"subtlex_uk",3,5268,"bigram","AS","type",41
"subtlex_uk",3,5268,"bigram","AT","type",39
"subtlex_uk",3,5268,"bigram","AU","type",31
"subtlex_uk",3,5268,"bigram","AV","type",29
"subtlex_uk",3,5268,"bigram","AW","type",31
"subtlex_uk",3,5268,"bigram","AX","type",18
"subtlex_uk",3,5268,"bigram","AY","type",28
"subtlex_uk",3,5268,"bigram","AZ","type",25
"subtlex_uk",3,5268,"bigram","BA","type",40
"subtlex_uk",3,5268,"bigram","BB","type",13
"subtlex_uk",3,5268,"bigram","BC","type",23
"subtlex_uk",3,5268,"bigram","BD","type",13
"subtlex_uk",3,5268,"bigram","BE","type",33
"subtlex_uk",3,5268,"bigram","BF","type",7
"subtlex_uk",3,5268,"bigram","BG","type",11
"subtlex_uk",3,5268,"bigram","BH","type",10
"subtlex_uk",3,5268,"bigram","BI","type",30
"subtlex_uk",3,5268,"bigram","BJ","type",3
"subtlex_uk",3,5268,"bigram","BK","type",3
"subtlex_uk",3,5268,"bigram","BL","type",20
"subtlex_uk",3,5268,"bigram","BM","type",18
"subtlex_uk",3,5268,"bigram","BN","type",9
"subtlex_uk",3,5268,"bigram","BO","type",36
"subtlex_uk",3,5268,"bigram","BP","type",12
"subtlex_uk",3,5268,"bigram","BQ","type",1
"subtlex_uk",3,5268,"bigram","BR","type",21
"subtlex_uk",3,5268,"bigram","BS","type",32
"subtlex_uk",3,5268,"bigram","BT","type",18
"subtlex_uk",3,5268,"bigram","BU","type",22
"subtlex_uk",3,5268,"bigram","BV","type",5
"subtlex_uk",3,5268,"bigram","BW","type",5
"subtlex_uk",3,5268,"bigram","BX","type",0
"subtlex_uk",3,5268,"bigram","BY","type",11
"subtlex_uk",3,5268,"bigram","BZ","type",3
"subtlex_uk",3,5268,"bigram","CA","type",37
"subtlex_uk",3,5268,"bigram","CB","type",22
"subtlex_uk",3,5268,"bigram","CC","type",28
"subtlex_uk",3,5268,"bigram","CD","type",18
"subtlex_uk",3,5268,"bigram","CE","type",27
"subtlex_uk",3,5268,"bigram","CF","type",7
"subtlex_uk",3,5268,"bigram","CG","type",10
"subtlex_uk",3,5268,"bigram","CH","type",34
"subtlex_uk",3,5268,"bigram","CI","type",25
"subtlex_uk",3,5268,"bigram","CJ","type",4
"subtlex_uk",3,5268,"bigram","CK","type",9
"subtlex_uk",3,5268,"bigram","CL","type",14
"subtlex_uk",3,5268,"bigram","CM","type",19
"subtlex_uk",3,5268,"bigram","CN","type",11
"subtlex_uk",3,5268,"bigram","CO","type",34
"subtlex_uk",3,5268,"bigram","CP","type",24
"subtlex_uk",3,5268,"bigram","CQ","type",2
"subtlex_uk",3,5268,"bigram","CR","type",25
"subtlex_uk",3,5268,"bigram","CS","type",31
"subtlex_uk",3,5268,"bigram","CT","type",22
"subtlex_uk",3,5268,"bigram","CU","type",22
"subtlex_uk",3,5268,"bigram","CV","type",8
"subtlex_uk",3,5268,"bigram","CW","type",7
"subtlex_uk",3,5268,"bigram","CX","type",1
"subtlex_uk",3,5268,"bigram","CY","type",9
"subtlex_uk",3,5268,"bigram","CZ","type",0
"subtlex_uk",3,5268,"bigram","DA","type",39
"subtlex_uk",3,5268,"bigram","DB","type",16
"subtlex_uk",3,5268,"bigram","DC","type",23
"subtlex_uk",3,5268,"bigram","DD","type",18
"subtlex_uk",3,5268,"bigram","DE","type",30
"subtlex_uk",3,5268,"bigram","DF","type",18
"subtlex_uk",3,5268,"bigram","DG","type",7
"subtlex_uk",3,5268,"bigram","DH","type",10
"subtlex_uk",3,5268,"bigram","DI","type",31
"subtlex_uk",3,5268,"bigram","DJ","type",2
"subtlex_uk",3,5268,"bigram","DK","type",2
"subtlex_uk",3,5268,"bigram","DL","type",15
"subtlex_uk",3,5268,"bigram","DM","type",13
"subtlex_uk",3,5268,"bigram","DN","type",11
"subtlex_uk",3,5268,"bigram","DO","type",34
"subtlex_uk",3,5268,"bigram","DP","type",23
"subtlex_uk",3,5268,"bigram","DQ","type",1
"subtlex_uk",3,5268,"bigram","DR","type",22
"subtlex_uk",3,5268,"bigram","DS","type",33
"subtlex_uk",3,5268,"bigram","DT","type",10
"subtlex_uk",3,5268,"bigram","DU","type",29
"subtlex_uk",3,5268,"bigram","DV","type",7
"subtlex_uk",3,5268,"bigram","DW","type",7
"subtlex_uk",3,5268,"bigram","DX","type",3
"subtlex_uk",3,5268,"bigram","DY","type",10
"subtlex_uk",3,5268,"bigram","DZ","type",3
"subtlex_uk",3,5268,"bigram","EA","type",31
"subtlex_uk",3,5268,"bigram","EB","type",33
"subtlex_uk",3,5268,"bigram","EC","type",30
"subtlex_uk",3,5268,"bigram","ED","type",38
"subtlex_uk",3,5268,"bigram","EE","type",43
"subtlex_uk",3,5268,"bigram","EF","type",27
"subtlex_uk",3,5268,"bigram","EG","type",25
"subtlex_uk",3,5268,"bigram","EH","type",22
"subtlex_uk",3,5268,"bigram","EI","type",24
"subtlex_uk",3,5268,"bigram","EJ","type",4
"subtlex_uk",3,5268,"bigram","EK","type",13
"subtlex_uk",3,5268,"bigram","EL","type",37
"subtlex_uk",3,5268,"bigram","EM","type",37
"subtlex_uk",3,5268,"bigram","EN","type",37
"subtlex_uk",3,5268,"bigram","EO","type",18
"subtlex_uk",3,5268,"bigram","EP","type",32
"subtlex_uk",3,5268,"bigram","EQ","type",1
"subtlex_uk",3,5268,"bigram","ER","type",41
"subtlex_uk",3,5268,"bigram","ES","type",41
"subtlex_uk",3,5268,"bigram","ET","type",37
"subtlex_uk",3,5268,"bigram","EU","type",20
"subtlex_uk",3,5268,"bigram","EV","type",18
"subtlex_uk",3,5268,"bigram","EW","type",18
"subtlex_uk",3,5268,"bigram","EX","type",24
"subtlex_uk",3,5268,"bigram","EY","type",24
"subtlex_uk",3,5268,"bigram","EZ","type",19
"subtlex_uk",3,5268,"bigram","FA","type",35
"subtlex_uk",3,5268,"bigram","FB","type",5
"subtlex_uk",3,5268,"bigram","FC","type",17
"subtlex_uk",3,5268,"bigram","FD","type",5
"subtlex_uk",3,5268,"bigram","FE","type",21
"subtlex_uk",3,5268,"bigram","FF","type",14
"subtlex_uk",3,5268,"bigram","FG","type",5
"subtlex_uk",3,5268,"bigram","FH","type",1
"subtlex_uk",3,5268,"bigram","FI","type",28
"subtlex_uk",3,5268,"bigram","FJ","type",1
"subtlex_uk",3,5268,"bigram","FK","type",3
"subtlex_uk",3,5268,"bigram","FL","type",22
"subtlex_uk",3,5268,"bigram","FM","type",6
"subtlex_uk",3,5268,"bigram","FN","type",2
"subtlex_uk",3,5268,"bigram","FO","type",25
"subtlex_uk",3,5268,"bigram","FP","type",9
"subtlex_uk",3,5268,"bigram","FQ","type",0
"subtlex_uk",3,5268,"bigram","FR","type",30
"subtlex_uk",3,5268,"bigram","FS","type",19
"subtlex_uk",3,5268,"bigram","FT","type",19
"subtlex_uk",3,5268,"bigram","FU","type",15
"subtlex_uk",3,5268,"bigram","FV","type",0
"subtlex_uk",3,5268,"bigram","FW","type",1
"subtlex_uk",3,5268,"bigram","FX","type",2
"subtlex_uk",3,5268,"bigram","FY","type",8
"subtlex_uk",3,5268,"bigram","FZ","type",1
"subtlex_uk",3,5268,"bigram","GA","type",31
"subtlex_uk",3,5268,"bigram","GB","type",14
"subtlex_uk",3,5268,"bigram","GC","type",17
"subtlex_uk",3,5268,"bigram","GD","type",9
"subtlex_uk",3,5268,"bigram","GE","type",25
"subtlex_uk",3,5268,"bigram","GF","type",5
"subtlex_uk",3,5268,"bigram","GG","type",9
"subtlex_uk",3,5268,"bigram","GH","type",17
"subtlex_uk",3,5268,"bigram","GI","type",24
"subtlex_uk",3,5268,"bigram","GJ","type",0
"subtlex_uk",3,5268,"bigram","GK","type",1
"subtlex_uk",3,5268,"bigram","GL","type",13
"subtlex_uk",3,5268,"bigram","GM","type",13
"subtlex_uk",3,5268,"bigram","GN","type",12
"subtlex_uk",3,5268,"bigram","GO","type",28
"subtlex_uk",3,5268,"bigram","GP","type",8
"subtlex_uk",3,5268,"bigram","GQ","type",0
"subtlex_uk",3,5268,"bigram","GR","type",14
"subtlex_uk",3,5268,"bigram","GS","type",26
"subtlex_uk",3,5268,"bigram","GT","type",18
"subtlex_uk",3,5268,"bigram","GU","type",17
"subtlex_uk",3,5268,"bigram","GV","type",4
"subtlex_uk",3,5268,"bigram","GW","type",3
"subtlex_uk",3,5268,"bigram","GX","type",0
"subtlex_uk",3,5268,"bigram","GY","type",6
"subtlex_uk",3,5268,"bigram","GZ","type",1
"subtlex_uk",3,5268,"bigram","HA","type",41
"subtlex_uk",3,5268,"bigram","HB","type",8
"subtlex_uk",3,5268,"bigram","HC","type",10
"subtlex_uk",3,5268,"bigram","HD","type",8
"subtlex_uk",3,5268,"bigram","HE","type",37
"subtlex_uk",3,5268,"bigram","HF","type",5
"subtlex_uk",3,5268,"bigram","HG","type",4
"subtlex_uk",3,5268,"bigram","HH","type",11
"subtlex_uk",3,5268,"bigram","HI","type",33
"subtlex_uk",3,5268,"bigram","HJ","type",1
"subtlex_uk",3,5268,"bigram","HK","type",3
"subtlex_uk",3,5268,"bigram","HL","type",8
"subtlex_uk",3,5268,"bigram","HM","type",20
"subtlex_uk",3,5268,"bigram","HN","type",8
"subtlex_uk",3,5268,"bigram","HO","type",36
"subtlex_uk",3,5268,"bigram","HP","type",13
"subtlex_uk",3,5268,"bigram","HQ","type",3
"subtlex_uk",3,5268,"bigram","HR","type",16
"subtlex_uk",3,5268,"bigram","HS","type",20
"subtlex_uk",3,5268,"bigram","HT","type",13
"subtlex_uk",3,5268,"bigram","HU","type",29
"subtlex_uk",3,5268,"bigram","HV","type",5
"subtlex_uk",3,5268,"bigram","HW","type",5
"subtlex_uk",3,5268,"bigram","HX","type",1
"subtlex_uk",3,5268,"bigram","HY","type",8
"subtlex_uk",3,5268,"bigram","HZ","type",2
"subtlex_uk",3,5268,"bigram","IA","type",29
"subtlex_uk",3,5268,"bigram","IB","type",33
"subtlex_uk",3,5268,"bigram","IC","type",36
"subtlex_uk",3,5268,"bigram","ID","type",33
"subtlex_uk",3,5268,"bigram","IE","type",34
"subtlex_uk",3,5268,"bigram","IF","type",28
"subtlex_uk",3,5268,"bigram","IG","type",29
"subtlex_uk",3,5268,"bigram","IH","type",15
"subtlex_uk",3,5268,"bigram","II","type",14
"subtlex_uk",3,5268,"bigram","IJ","type",9
"subtlex_uk",3,5268,"bigram","IK","type",19
"subtlex_uk",3,5268,"bigram","IL","type",29
"subtlex_uk",3,5268,"bigram","IM","type",34
"subtlex_uk",3,5268,"bigram","IN","type",39
"subtlex_uk",3,5268,"bigram","IO","type",21
"subtlex_uk",3,5268,"bigram","IP","type",32
"subtlex_uk",3,5268,"bigram","IQ","type",1
"subtlex_uk",3,5268,"bigram","IR","type",36
"subtlex_uk",3,5268,"bigram","IS","type",40
"subtlex_uk",3,5268,"bigram","IT","type",41
"subtlex_uk",3,5268,"bigram","IU","type",12
"subtlex_uk",3,5268,"bigram","IV","type",23
"subtlex_uk",3,5268,"bigram","IW","type",4
"subtlex_uk",3,5268,"bigram","IX","type",16
"subtlex_uk",3,5268,"bigram","IY","type",6
"subtlex_uk",3,5268,"bigram","IZ","type",21
"subtlex_uk",3,5268,"bigram","JA","type",24
"subtlex_uk",3,5268,"bigram","JB","type",3
"subtlex_uk",3,5268,"bigram","JC","type",2
"subtlex_uk",3,5268,"bigram","JD","type",2
"subtlex_uk",3,5268,"bigram","JE","type",17
"subtlex_uk",3,5268,"bigram","JF","type",1
"subtlex_uk",3,5268,"bigram","JG","type",0
"subtlex_uk",3,5268,"bigram","JH","type",1
"subtlex_uk",3,5268,"bigram","JI","type",16
"subtlex_uk",3,5268,"bigram","JJ","type",2
"subtlex_uk",3,5268,"bigram","JK","type",1
"subtlex_uk",3,5268,"bigram","JL","type",7
"subtlex_uk",3,5268,"bigram","JM","type",4
"subtlex_uk",3,5268,"bigram","JN","type",3
"subtlex_uk",3,5268,"bigram","JO","type",21
"subtlex_uk",3,5268,"bigram","JP","type",7
"subtlex_uk",3,5268,"bigram","JQ","type",1
"subtlex_uk",3,5268,"bigram","JR","type",3
"subtlex_uk",3,5268,"bigram","JS","type",12
"subtlex_uk",3,5268,"bigram","JT","type",1
"subtlex_uk",3,5268,"bigram","JU","type",17
"subtlex_uk",3,5268,"bigram","JV","type",2
"subtlex_uk",3,5268,"bigram","JW","type",1
"subtlex_uk",3,5268,"bigram","JX","type",1
"subtlex_uk",3,5268,"bigram","JY","type",0
"subtlex_uk",3,5268,"bigram","JZ","type",0
"subtlex_uk",3,5268,"bigram","KA","type",29
"subtlex_uk",3,5268,"bigram","KB","type",6
"subtlex_uk",3,5268,"bigram","KC","type",3
"subtlex_uk",3,5268,"bigram","KD","type",2
"subtlex_uk",3,5268,"bigram","KE","type",26
"subtlex_uk",3,5268,"bigram","KF","type",3
"subtlex_uk",3,5268,"bigram","KG","type",5
"subtlex_uk",3,5268,"bigram","KH","type",4
"subtlex_uk",3,5268,"bigram","KI","type",19
"subtlex_uk",3,5268,"bigram","KJ","type",0
"subtlex_uk",3,5268,"bigram","KK","type",3
"subtlex_uk",3,5268,"bigram","KL","type",7
"subtlex_uk",3,5268,"bigram","KM","type",5
"subtlex_uk",3,5268,"bigram","KN","type",6
"subtlex_uk",3,5268,"bigram","KO","type",19
"subtlex_uk",3,5268,"bigram","KP","type",7
"subtlex_uk",3,5268,"bigram","KQ","type",0
"subtlex_uk",3,5268,"bigram","KR","type",8
"subtlex_uk",3,5268,"bigram","KS","type",6
"subtlex_uk",3,5268,"bigram","KT","type",5
"subtlex_uk",3,5268,"bigram","KU","type",17
"subtlex_uk",3,5268,"bigram","KV","type",0
"subtlex_uk",3,5268,"bigram","KW","type",4
"subtlex_uk",3,5268,"bigram","KX","type",0
"subtlex_uk",3,5268,"bigram","KY","type",9
"subtlex_uk",3,5268,"bigram","KZ","type",1
"subtlex_uk",3,5268,"bigram","LA","type",41
"subtlex_uk",3,5268,"bigram","LB","type",13
"subtlex_uk",3,5268,"bigram","LC","type",17
"subtlex_uk",3,5268,"bigram","LD","type",17
"subtlex_uk",3,5268,"bigram","LE","type",39
"subtlex_uk",3,5268,"bigram","LF","type",13
"subtlex_uk",3,5268,"bigram","LG","type",15
"subtlex_uk",3,5268,"bigram","LH","type",3
"subtlex_uk",3,5268,"bigram","LI","type",31
"subtlex_uk",3,5268,"bigram","LJ","type",0
"subtlex_uk",3,5268,"bigram","LK","type",9
"subtlex_uk",3,5268,"bigram","LL","type",22
"subtlex_uk",3,5268,"bigram","LM","type",14
"subtlex_uk",3,5268,"bigram","LN","type",6
"subtlex_uk",3,5268,"bigram","LO","type",34
"subtlex_uk",3,5268,"bigram","LP","type",16
"subtlex_uk",3,5268,"bigram","LQ","type",0
"subtlex_uk",3,5268,"bigram","LR","type",12
"subtlex_uk",3,5268,"bigram","LS","type",26
"subtlex_uk",3,5268,"bigram","LT","type",17
"subtlex_uk",3,5268,"bigram","LU","type",29
"subtlex_uk",3,5268,"bigram","LV","type",4
"subtlex_uk",3,5268,"bigram","LW","type",2
"subtlex_uk",3,5268,"bigram","LX","type",1
"subtlex_uk",3,5268,"bigram","LY","type",16
"subtlex_uk",3,5268,"bigram","LZ","type",4
"subtlex_uk",3,5268,"bigram","MA","type",40
"subtlex_uk",3,5268,"bigram","MB","type",12
"subtlex_uk",3,5268,"bigram","MC","type",25
"subtlex_uk",3,5268,"bigram","MD","type",13
"subtlex_uk",3,5268,"bigram","ME","type",35
"subtlex_uk",3,5268,"bigram","MF","type",12
"subtlex_uk",3,5268,"bigram","MG","type",15
"subtlex_uk",3,5268,"bigram","MH","type",8
"subtlex_uk",3,5268,"bigram","MI","type",38
"subtlex_uk",3,5268,"bigram","MJ","type",4
"subtlex_uk",3,5268,"bigram","MK","type",2
"subtlex_uk",3,5268,"bigram","ML","type",8
"subtlex_uk",3,5268,"bigram","MM","type",20
"subtlex_uk",3,5268,"bigram","MN","type",9
"subtlex_uk",3,5268,"bigram","MO","type",32
"subtlex_uk",3,5268,"bigram","MP","type",20
"subtlex_uk",3,5268,"bigram","MQ","type",2
"subtlex_uk",3,5268,"bigram","MR","type",15
"subtlex_uk",3,5268,"bigram","MS","type",30
"subtlex_uk",3,5268,"bigram","MT","type",19
"subtlex_uk",3,5268,"bigram","MU","type",23
"subtlex_uk",3,5268,"bigram","MV","type",9
"subtlex_uk",3,5268,"bigram","MW","type",3
"subtlex_uk",3,5268,"bigram","MX","type",4
"subtlex_uk",3,5268,"bigram","MY","type",7
"subtlex_uk",3,5268,"bigram","MZ","type",2
"subtlex_uk",3,5268,"bigram","NA","type",37
"subtlex_uk",3,5268,"bigram","NB","type",11
"subtlex_uk",3,5268,"bigram","NC","type",19
"subtlex_uk",3,5268,"bigram","ND","type",22
"subtlex_uk",3,5268,"bigram","NE","type",31
"subtlex_uk",3,5268,"bigram","NF","type",7
"subtlex_uk",3,5268,"bigram","NG","type",22
"subtlex_uk",3,5268,"bigram","NH","type",14
"subtlex_uk",3,5268,"bigram","NI","type",28
"subtlex_uk",3,5268,"bigram","NJ","type",1
"subtlex_uk",3,5268,"bigram","NK","type",7
"subtlex_uk",3,5268,"bigram","NL","type",8
"subtlex_uk",3,5268,"bigram","NM","type",6
"subtlex_uk",3,5268,"bigram","NN","type",16
"subtlex_uk",3,5268,"bigram","NO","type",34
"subtlex_uk",3,5268,"bigram","NP","type",14
"subtlex_uk",3,5268,"bigram","NQ","type",1
"subtlex_uk",3,5268,"bigram","NR","type",16
"subtlex_uk",3,5268,"bigram","NS","type",23
"subtlex_uk",3,5268,"bigram","NT","type",22
"subtlex_uk",3,5268,"bigram","NU","type",22
"subtlex_uk",3,5268,"bigram","NV","type",2
"subtlex_uk",3,5268,"bigram","NW","type",6
"subtlex_uk",3,5268,"bigram","NX","type",3
"subtlex_uk",3,5268,"bigram","NY","type",10
"subtlex_uk",3,5268,"bigram","NZ","type",2
"subtlex_uk",3,5268,"bigram","OA","type",25
"subtlex_uk",3,5268,"bigram","OB","type",29
"subtlex_uk",3,5268,"bigram","OC","type",22
"subtlex_uk",3,5268,"bigram","OD","type",31
"subtlex_uk",3,5268,"bigram","OE","type",23
"subtlex_uk",3,5268,"bigram","OF","type",28
"subtlex_uk",3,5268,"bigram","OG","type",23
"subtlex_uk",3,5268,"bigram","OH","type",23
"subtlex_uk",3,5268,"bigram","OI","type",31
"subtlex_uk",3,5268,"bigram","OJ","type",8
"subtlex_uk",3,5268,"bigram","OK","type",21
"subtlex_uk",3,5268,"bigram","OL","type",29
"subtlex_uk",3,5268,"bigram","OM","type",30
"subtlex_uk",3,5268,"bigram","ON","type",36
"subtlex_uk",3,5268,"bigram","OO","type",36
"subtlex_uk",3,5268,"bigram","OP","type",27
"subtlex_uk",3,5268,"bigram","OQ","type",1
"subtlex_uk",3,5268,"bigram","OR","type",40
"subtlex_uk",3,5268,"bigram","OS","type",31
"subtlex_uk",3,5268,"bigram","OT","type",28
"subtlex_uk",3,5268,"bigram","OU","type",32
"subtlex_uk",3,5268,"bigram","OV","type",16
"subtlex_uk",3,5268,"bigram","OW","type",28
"subtlex_uk",3,5268,"bigram","OX","type",21
"subtlex_uk",3,5268,"bigram","OY","type",21
"subtlex_uk",3,5268,"bigram","OZ","type",19
"subtlex_uk",3,5268,"bigram","PA","type",39
"subtlex_uk",3,5268,"bigram","PB","type",11
"subtlex_uk",3,5268,"bigram","PC","type",22
"subtlex_uk",3,5268,"bigram","PD","type",18
"subtlex_uk",3,5268,"bigram","PE","type",29
"subtlex_uk",3,5268,"bigram","PF","type",14
"subtlex_uk",3,5268,"bigram","PG","type",11
"subtlex_uk",3,5268,"bigram","PH","type",14
"subtlex_uk",3,5268,"bigram","PI","type",32
"subtlex_uk",3,5268,"bigram","PJ","type",1
"subtlex_uk",3,5268,"bigram","PK","type",4
"subtlex_uk",3,5268,"bigram","PL","type",25
"subtlex_uk",3,5268,"bigram","PM","type",14
"subtlex_uk",3,5268,"bigram","PN","type",9
"subtlex_uk",3,5268,"bigram","PO","type",37
"subtlex_uk",3,5268,"bigram","PP","type",25
"subtlex_uk",3,5268,"bigram","PQ","type",0
"subtlex_uk",3,5268,"bigram","PR","type",30
"subtlex_uk",3,5268,"bigram","PS","type",37
"subtlex_uk",3,5268,"bigram","PT","type",21
"subtlex_uk",3,5268,"bigram","PU","type",23
"subtlex_uk",3,5268,"bigram","PV","type",7
"subtlex_uk",3,5268,"bigram","PW","type",9
"subtlex_uk",3,5268,"bigram","PX","type",0
"subtlex_uk",3,5268,"bigram","PY","type",8
"subtlex_uk",3,5268,"bigram","PZ","type",2
"subtlex_uk",3,5268,"bigram","QA","type",8
"subtlex_uk",3,5268,"bigram","QB","type",1
"subtlex_uk",3,5268,"bigram","QC","type",2
"subtlex_uk",3,5268,"bigram","QD","type",2
"subtlex_uk",3,5268,"bigram","QE","type",6
"subtlex_uk",3,5268,"bigram","QF","type",0
"subtlex_uk",3,5268,"bigram","QG","type",1
"subtlex_uk",3,5268,"bigram","QH","type",0
"subtlex_uk",3,5268,"bigram","QI","type",4
"subtlex_uk",3,5268,"bigram","QJ","type",0
"subtlex_uk",3,5268,"bigram","QK","type",0
"subtlex_uk",3,5268,"bigram","QL","type",0
"subtlex_uk",3,5268,"bigram","QM","type",5
"subtlex_uk",3,5268,"bigram","QN","type",1
"subtlex_uk",3,5268,"bigram","QO","type",3
"subtlex_uk",3,5268,"bigram","QP","type",1
"subtlex_uk",3,5268,"bigram","QQ","type",0
"subtlex_uk",3,5268,"bigram","QR","type",1
"subtlex_uk",3,5268,"bigram","QS","type",2
"subtlex_uk",3,5268,"bigram","QT","type",2
"subtlex_uk",3,5268,"bigram","QU","type",9
"subtlex_uk",3,5268,"bigram","QV","type",1
"subtlex_uk",3,5268,"bigram","QW","type",0
"subtlex_uk",3,5268,"bigram","QX","type",0
"subtlex_uk",3,5268,"bigram","QY","type",0
"subtlex_uk",3,5268,"bigram","QZ","type",0
"subtlex_uk",3,5268,"bigram","RA","type",41
"subtlex_uk",3,5268,"bigram","RB","type",23
"subtlex_uk",3,5268,"bigram","RC","type",19
"subtlex_uk",3,5268,"bigram","RD","type",22
"subtlex_uk",3,5268,"bigram","RE","type",40
"subtlex_uk",3,5268,"bigram","RF","type",11
"subtlex_uk",3,5268,"bigram","RG","type",16
"subtlex_uk",3,5268,"bigram","RH","type",13
"subtlex_uk",3,5268,"bigram","RI","type",35
"subtlex_uk",3,5268,"bigram","RJ","type",1
"subtlex_uk",3,5268,"bigram","RK","type",14
"subtlex_uk",3,5268,"bigram","RL","type",8
"subtlex_uk",3,5268,"bigram","RM","type",23
"subtlex_uk",3,5268,"bigram","RN","type",14
"subtlex_uk",3,5268,"bigram","RO","type",39
"subtlex_uk",3,5268,"bigram","RP","type",21
"subtlex_uk",3,5268,"bigram","RQ","type",1
"subtlex_uk",3,5268,"bigram","RR","type",22
"subtlex_uk",3,5268,"bigram","RS","type",32
"subtlex_uk",3,5268,"bigram","RT","type",27
"subtlex_uk",3,5268,"bigram","RU","type",28
"subtlex_uk",3,5268,"bigram","RV","type",6
"subtlex_uk",3,5268,"bigram","RW","type",4
"subtlex_uk",3,5268,"bigram","RX","type",3
"subtlex_uk",3,5268,"bigram","RY","type",20
"subtlex_uk",3,5268,"bigram","RZ","type",4
"subtlex_uk",3,5268,"bigram","SA","type",44
"subtlex_uk",3,5268,"bigram","SB","type",13
"subtlex_uk",3,5268,"bigram","SC","type",29
"subtlex_uk",3,5268,"bigram","SD","type",16
"subtlex_uk",3,5268,"bigram","SE","type",40
"subtlex_uk",3,5268,"bigram","SF","type",13
"subtlex_uk",3,5268,"bigram","SG","type",12
"subtlex_uk",3,5268,"bigram","SH","type",34
"subtlex_uk",3,5268,"bigram","SI","type",33
"subtlex_uk",3,5268,"bigram","SJ","type",3
"subtlex_uk",3,5268,"bigram","SK","type",14
"subtlex_uk",3,5268,"bigram","SL","type",20
"subtlex_uk",3,5268,"bigram","SM","type",25
"subtlex_uk",3,5268,"bigram","SN","type",24
"subtlex_uk",3,5268,"bigram","SO","type",36
"subtlex_uk",3,5268,"bigram","SP","type",30
"subtlex_uk",3,5268,"bigram","SQ","type",3
"subtlex_uk",3,5268,"bigram","SR","type",17
"subtlex_uk",3,5268,"bigram","SS","type",28
"subtlex_uk",3,5268,"bigram","ST","type",40
"subtlex_uk",3,5268,"bigram","SU","type",31
"subtlex_uk",3,5268,"bigram","SV","type",5
"subtlex_uk",3,5268,"bigram","SW","type",13
"subtlex_uk",3,5268,"bigram","SX","type",3
"subtlex_uk",3,5268,"bigram","SY","type",11
"subtlex_uk",3,5268,"bigram","SZ","type",4
"subtlex_uk",3,5268,"bigram","TA","type",42
"subtlex_uk",3,5268,"bigram","TB","type",14
"subtlex_uk",3,5268,"bigram","TC","type",29
"subtlex_uk",3,5268,"bigram","TD","type",11
"subtlex_uk",3,5268,"bigram","TE","type",32
"subtlex_uk",3,5268,"bigram","TF","type",9
"subtlex_uk",3,5268,"bigram","TG","type",8
"subtlex_uk",3,5268,"bigram","TH","type",34
"subtlex_uk",3,5268,"bigram","TI","type",30
"subtlex_uk",3,5268,"bigram","TJ","type",0
"subtlex_uk",3,5268,"bigram","TK","type",6
"subtlex_uk",3,5268,"bigram","TL","type",13
"subtlex_uk",3,5268,"bigram","TM","type",10
"subtlex_uk",3,5268,"bigram","TN","type",7
"subtlex_uk",3,5268,"bigram","TO","type",36
"subtlex_uk",3,5268,"bigram","TP","type",11
"subtlex_uk",3,5268,"bigram","TQ","type",0
"subtlex_uk",3,5268,"bigram","TR","type",28
"subtlex_uk",3,5268,"bigram","TS","type",35
"subtlex_uk",3,5268,"bigram","TT","type",17
"subtlex_uk",3,5268,"bigram","TU","type",27
"subtlex_uk",3,5268,"bigram","TV","type",18
"subtlex_uk",3,5268,"bigram","TW","type",12
"subtlex_uk",3,5268,"bigram","TX","type",3
"subtlex_uk",3,5268,"bigram","TY","type",8
"subtlex_uk",3,5268,"bigram","TZ","type",6
"subtlex_uk",3,5268,"bigram","UA","type",17
"subtlex_uk",3,5268,"bigram","UB","type",23
"subtlex_uk",3,5268,"bigram","UC","type",18
"subtlex_uk",3,5268,"bigram","UD","type",28
"subtlex_uk",3,5268,"bigram","UE","type",27
"subtlex_uk",3,5268,"bigram","UF","type",20
"subtlex_uk",3,5268,"bigram","UG","type",23
"subtlex_uk",3,5268,"bigram","UH","type",28
"subtlex_uk",3,5268,"bigram","UI","type",18
"subtlex_uk",3,5268,"bigram","UJ","type",3
"subtlex_uk",3,5268,"bigram","UK","type",14
"subtlex_uk",3,5268,"bigram","UL","type",31
"subtlex_uk",3,5268,"bigram","UM","type",30
"subtlex_uk",3,5268,"bigram","UN","type",36
"subtlex_uk",3,5268,"bigram","UO","type",11
