"corpus","word_length","n_words","ngram","bigram","method","pos1","pos2","pos3","pos4","pos5","pos6","pos7","pos8","pos9"
"subtlex_uk",5,19318,"bigram","EC","token",95.9999999999997,10238,69833.0000000001,233.000000000002,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","ED","token",10086.0000000001,27128.9999999999,72256.0000000006,359778.000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","EE","token",725.000000000001,201717,192249.999999999,206057.000000002,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","EF","token",157,4572.99999999999,6861.99999999996,21171.9999999999,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","EG","token",5283.00000000002,49547.0000000002,11136.0000000001,156,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","EH","token",25,993.000000000002,268,220.000000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","EI","token",33894.9999999998,191822.999999999,385739,101,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","EJ","token",136,183.999999999999,1.99999999999998,9.00000000000002,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","EK","token",41.0000000000001,82.9999999999999,40978.0000000001,16874.0000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","EL","token",20120.0000000001,192913,67431,102552,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","EM","token",16008.9999999999,16381.9999999999,70678.0000000001,2050,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","EN","token",48089.0000000002,110533,112368.000000001,314028.999999999,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","EO","token",21.9999999999998,3876,212,9442.99999999995,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","EP","token",675.000000000002,7868.00000000004,25707,33433.9999999999,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","EQ","token",4272.99999999996,0,1.99999999999998,4.99999999999995,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","ER","token",5900.99999999998,100005,1451561,1086752,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","ES","token",5474.99999999997,26013.9999999999,371888.000000001,787229.999999998,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","ET","token",2558.00000000001,51433.9999999999,16591.9999999999,62342.9999999998,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","EU","token",3930,1473,3575.00000000002,177,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","EV","token",128397,242288,19908.0000000002,31.9999999999999,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","EW","token",760.999999999997,16439,13739.9999999999,7417.99999999998,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","EX","token",33100.0000000002,3430.99999999999,314.000000000002,6328.99999999998,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","EY","token",55.0000000000002,1109.99999999999,1871.00000000001,168865.999999999,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","EZ","token",0,264,108,1598.00000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","FA","token",93019,23.9999999999999,1365,662.999999999997,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","FB","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","FC","token",0,509.999999999996,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","FD","token",0,0,0,14.9999999999999,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","FE","token",46546.9999999999,9.99999999999995,24854.0000000002,7009.00000000005,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","FF","token",221.000000000001,19461.0000000002,4160,81900.9999999998,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","FG","token",0,272.000000000001,0,4.99999999999995,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","FH","token",32.0000000000002,2.99999999999998,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","FI","token",452249,255,6303.00000000003,586.000000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","FJ","token",145.000000000001,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","FK","token",0,0,64.0000000000006,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","FL","token",71849.9999999998,3.99999999999996,1151,16.9999999999999,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","FM","token",1.99999999999998,1.99999999999998,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","FN","token",0,0,4.00000000000001,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","FO","token",130166,308.000000000003,364.999999999999,63.0000000000006,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","FP","token",13,58.9999999999998,33.9999999999998,4.00000000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","FQ","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","FR","token",121107,197,583.000000000001,25.9999999999998,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","FS","token",0,0,1.99999999999998,6807.99999999995,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","FT","token",0,206367.999999999,10903,17266.0000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","FU","token",41559.0000000001,4.99999999999996,12799.0000000001,195.000000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","FV","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","FW","token",3.99999999999996,38.9999999999998,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","FX","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","FY","token",131.000000000001,5.99999999999994,195.000000000002,4359.00000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","FZ","token",0,15.9999999999998,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","GA","token",45785.0000000002,138776,54100.0000000002,4476.00000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","GB","token",68.0000000000007,0,9456.00000000009,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","GC","token",809.000000000007,4.00000000000001,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","GD","token",0,108,273.000000000001,4.00000000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","GE","token",14635,6209,42157,113083.000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","GF","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","GG","token",0,938,10612,9040.00000000007,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","GH","token",4174.00000000002,88.0000000000004,803016.999999999,57845.0000000002,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","GI","token",123657.999999999,561.000000000001,31834.0000000002,1764,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","GJ","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","GK","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","GL","token",33129.9999999999,242.000000000001,10582,11.0000000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","GM","token",34.0000000000003,0,672,8.0000000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","GN","token",556.999999999996,1036.99999999999,7733.00000000002,2053.00000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","GO","token",656934.999999994,1214.99999999999,2520.00000000001,10674,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","GP","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","GQ","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","GR","token",355048.000000002,25627,10788,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","GS","token",8.00000000000003,0,434.999999999998,48584.0000000003,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","GT","token",1.99999999999998,8.99999999999999,30.9999999999999,152.999999999999,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","GU","token",56171.0000000001,72.9999999999996,16252,383,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","GV","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","GW","token",877.999999999998,18,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","GX","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","GY","token",1303.00000000001,5087.00000000002,31.0000000000001,12891,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","GZ","token",0,0,0,18,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","HA","token",171473.000000001,303176,3086.00000000001,14991.9999999999,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","HB","token",0,0,134.000000000001,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","HC","token",0,0,28.9999999999998,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","HD","token",0,0,183.999999999999,1.99999999999998,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","HE","token",242520,2098984,195284,3515.00000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","HF","token",2.99999999999998,1.99999999999998,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","HG","token",4.00000000000001,0,0,13.9999999999999,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","HH","token",0,927.999999999996,1224,1558,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","HI","token",16521,1428109.00000001,1085,2712,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","HJ","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","HK","token",0,0,93.9999999999993,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","HL","token",4.00000000000001,3024,107,80.0000000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","HM","token",136.999999999999,1046.00000000001,32,8.99999999999991,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","HN","token",7.99999999999992,100,2013,55.0000000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","HO","token",268759.000000001,423145,1738.00000000001,2758,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","HP","token",1.99999999999998,0,0,8.00000000000003,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","HQ","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","HR","token",21.9999999999998,225874.000000002,348.000000000001,39.9999999999997,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","HS","token",4.00000000000001,85.0000000000008,1.99999999999998,11162,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","HT","token",7.99999999999992,15.0000000000001,78.9999999999993,801766.999999999,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","HU","token",37745.0000000003,9804.00000000002,196,180.000000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","HV","token",1.99999999999998,0,38.0000000000001,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","HW","token",91.0000000000002,34.9999999999998,39.9999999999999,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","HX","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","HY","token",2854,3976.00000000003,15.9999999999999,5820.99999999999,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","HZ","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","IA","token",65.0000000000002,27656.9999999999,23908,38466,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","IB","token",919.000000000001,12260,2068.00000000001,465.000000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","IC","token",2465,25640,533043.000000002,89081.0000000005,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","ID","token",27070.9999999999,40901,30444,90015.9999999997,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","IE","token",406.000000000002,73401.0000000001,93377.9999999998,68899.0000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","IF","token",71.9999999999999,9394.00000000002,24284.0000000001,408.999999999999,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","IG","token",301,824471.999999999,8907.00000000001,7671.00000000004,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","IH","token",24.9999999999999,399.000000000002,11.9999999999999,25.0000000000002,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","II","token",0,92.0000000000005,93.0000000000003,125,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","IJ","token",0,572.000000000002,172.999999999999,4.00000000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","IK","token",7.99999999999993,33165.0000000003,3786,656.000000000003,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","IL","token",319.000000000001,101747,364495,86631.9999999998,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","IM","token",10542,96211.9999999996,58547.0000000004,10701.0000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","IN","token",22577,233022,2032700.99999999,258998,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","IO","token",99.0000000000002,9578.00000000006,27583.9999999999,18386.0000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","IP","token",206.000000000001,9649.00000000004,16979,3451.00000000002,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","IQ","token",65.0000000000001,190.999999999999,11.0000000000001,791.999999999997,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","IR","token",14830.9999999999,395225,72249.9999999998,405485,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","IS","token",37169.9999999999,41223,75368.0000000001,75904.0000000004,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","IT","token",24297,50075.0000000003,277075.000000002,63224.9999999998,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","IU","token",10,33.0000000000002,1164.00000000001,6.99999999999993,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","IV","token",2396.00000000001,161992,41915.9999999999,16,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","IW","token",3.99999999999996,173.000000000002,15.0000000000002,20,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","IX","token",10.9999999999999,20189,39.0000000000003,2116.99999999999,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","IY","token",0,72.0000000000002,238.000000000001,1.99999999999998,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","IZ","token",296.999999999998,13969,16293.9999999999,211,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","JA","token",68089.9999999997,36.9999999999999,629.000000000001,1559.00000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","JB","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","JC","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","JD","token",0,1.99999999999998,4.00000000000001,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","JE","token",24641.0000000001,109,179,50.0000000000002,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","JF","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","JG","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","JH","token",0,0,3.99999999999996,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","JI","token",9142.00000000005,125.999999999999,376.999999999999,326.999999999999,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","JJ","token",0,0,6.99999999999993,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","JK","token",0,0,0,1.99999999999998,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","JL","token",0,0,43.9999999999996,8.99999999999999,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","JM","token",0,51.0000000000001,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","JN","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","JO","token",42576.9999999999,493.000000000001,45335.0000000002,528.999999999997,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","JP","token",8.0000000000001,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","JQ","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","JR","token",1.99999999999998,0,4.99999999999996,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","JS","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","JT","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","JU","token",30032,22.0000000000002,305.999999999999,4.00000000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","JV","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","JW","token",0,0,6.00000000000005,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","JX","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","JY","token",1.99999999999998,0,0,21.9999999999998,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","JZ","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","KA","token",17193.0000000001,1438.00000000001,762.000000000004,11444,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","KB","token",0,174.000000000002,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","KC","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","KD","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","KE","token",42691.9999999999,261.000000000001,240317,61687.0000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","KF","token",11.0000000000001,0,36.9999999999999,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","KG","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","KH","token",469.000000000003,49.9999999999999,278.000000000001,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","KI","token",19614,12842,1320,5067.00000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","KJ","token",8.00000000000002,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","KK","token",0,2.99999999999998,7727.00000000002,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","KL","token",992.999999999998,1.99999999999998,1902.99999999998,1.99999999999998,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","KM","token",6.00000000000005,100,6.99999999999993,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","KN","token",98840.0000000006,7.99999999999993,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","KO","token",4733.99999999999,360.000000000001,217.999999999999,1740,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","KP","token",15.9999999999999,43.9999999999999,35.9999999999998,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","KQ","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","KR","token",1053,86.0000000000005,25.0000000000001,4.99999999999995,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","KS","token",0,37.0000000000002,54.0000000000003,247247,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","KT","token",1.99999999999998,357.000000000004,34.0000000000002,6.99999999999993,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","KU","token",771.000000000001,2762.99999999998,191,109,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","KV","token",1.99999999999998,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","KW","token",126,20,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","KX","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","KY","token",1337,307.000000000003,1859,56928.0000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","KZ","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","LA","token",141898,340583.999999999,32418,16806,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","LB","token",0,8833.99999999999,3056.99999999998,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","LC","token",0,205.000000000001,815.999999999998,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","LD","token",0,12923,7617.00000000004,1169843,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","LE","token",200404.000000001,117528,148422,266907,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","LF","token",8.99999999999999,4584.00000000004,1032,2864.99999999999,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","LG","token",0,1657,420.000000000002,16.9999999999998,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","LH","token",57.0000000000003,17.9999999999999,769.999999999997,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","LI","token",166330,77558.9999999998,48298,1138,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","LJ","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","LK","token",4.00000000000001,75.0000000000001,15756.0000000001,2818.99999999999,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","LL","token",3771.00000000002,25425,252365,311790,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","LM","token",15.0000000000002,188.000000000001,11786.0000000001,807.000000000004,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","LN","token",0,35.9999999999998,467.999999999999,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","LO","token",239554,250588,36023.9999999999,85993.9999999999,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","LP","token",4.00000000000001,1122,9907.00000000001,434.999999999998,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","LQ","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","LR","token",5.99999999999999,22.0000000000001,7.99999999999997,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","LS","token",0,753.000000000008,36984.0000000001,182080,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","LT","token",0,3955,11930,50577.0000000002,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","LU","token",42842,34278.9999999998,21389.0000000002,10,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","LV","token",0,3602,6265.00000000005,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","LW","token",4.00000000000001,620,31.0000000000001,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","LX","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","LY","token",13417,4019.99999999999,337.000000000002,173554.000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","LZ","token",0,4.99999999999996,4.99999999999996,9.99999999999989,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","MA","token",293749.999999999,75539.9999999994,68651.9999999999,24581.0000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","MB","token",73.0000000000001,2256,11582.9999999999,8107,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","MC","token",1706,14.0000000000001,14.0000000000001,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","MD","token",47.0000000000003,15.9999999999999,44.0000000000003,5.99999999999995,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","ME","token",133857,15854.0000000001,279063.999999999,97706.0000000005,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","MF","token",4.00000000000001,21.0000000000002,1180.00000000001,12.0000000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","MG","token",0,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","MH","token",51.0000000000003,17.0000000000001,8.00000000000003,428.999999999998,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","MI","token",198056.000000001,26972,28793.9999999999,3592.00000000002,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","MJ","token",0,168.000000000001,1.99999999999998,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","MK","token",0,0,13,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","ML","token",0,150.000000000001,119,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","MM","token",533,1051,36985,797.999999999999,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","MN","token",0,90.0000000000003,670.999999999999,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","MO","token",265218.999999999,17608,24762,1099,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","MP","token",19.0000000000001,10572.9999999999,12618,12631,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","MQ","token",0,1.99999999999998,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","MR","token",2.99999999999998,471,2732.00000000001,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","MS","token",6.99999999999993,11.0000000000001,160,160391.000000001,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","MT","token",0,0,114,141,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","MU","token",61915.0000000006,462,760.000000000002,34.9999999999999,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","MV","token",4.99999999999995,0,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","MW","token",47.0000000000002,4.00000000000001,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","MX","token",0,1.99999999999998,0,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","MY","token",1602,208.999999999998,84.0000000000004,35378,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","MZ","token",6.99999999999993,0,340,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","NA","token",49785.9999999999,8973.99999999997,67155.9999999999,79545.0000000007,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","NB","token",0,151,592,0,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","NC","token",2.99999999999998,7780.00000000004,143259,763.999999999994,NA,NA,NA,NA,NA
"subtlex_uk",5,19318,"bigram","ND","token",79.0000000000004,103504,102581,328768.999999999,NA,NA,NA,NA,NA
